iter	MAPE	RMSE	R2	MAE
7735	0.08197033221	0.4881392061	0.9732586727	0.1959652503
7736	0.08197047921	0.4881197329	0.9732608062	0.195963209
7737	0.0819706553	0.4881180081	0.9732609952	0.1959630429
7738	0.08197006683	0.4881170756	0.9732610974	0.195961896
7739	0.08196945596	0.4881143612	0.9732613947	0.1959594909
7740	0.08196832482	0.4881095586	0.9732619209	0.1959554248
7741	0.08196812726	0.4881054196	0.9732623744	0.1959527081
7742	0.08196752115	0.4881010203	0.9732628563	0.1959494429
7743	0.08196693762	0.4880998215	0.9732629877	0.1959475659
7744	0.08196690976	0.4880969047	0.9732633072	0.1959465162
7745	0.08196590971	0.4880965213	0.9732633492	0.195945238
7746	0.08196459695	0.4880931135	0.9732637226	0.1959422875
7747	0.08196402479	0.4880883036	0.9732642495	0.1959396931
7748	0.08196273621	0.4880850345	0.9732646076	0.1959368951
7749	0.08196160794	0.4880679917	0.9732664747	0.1959302847
7750	0.08195996775	0.48805252	0.9732681695	0.1959227019
7751	0.08195984756	0.4880516251	0.9732682676	0.1959220356
7752	0.08195727076	0.4880411473	0.9732694154	0.195913836
7753	0.08195646025	0.4880360787	0.9732699706	0.1959102485
7754	0.08195574992	0.4880347351	0.9732701178	0.1959085899
7755	0.08195545377	0.488034255	0.9732701703	0.1959078763
7756	0.08195538494	0.4880342177	0.9732701744	0.1959077265
7757	0.08195526398	0.4880332076	0.9732702851	0.1959071435
7758	0.08195470622	0.4880310509	0.9732705213	0.1959050958
7759	0.08195137634	0.4880252853	0.9732711529	0.1958991893
7760	0.08195120169	0.4880252329	0.9732711586	0.1958989328
7761	0.08195106058	0.4880212281	0.9732715973	0.1958963194
7762	0.08194942367	0.4880047486	0.9732734024	0.1958885739
7763	0.08194920187	0.488003379	0.9732735524	0.1958877506
7764	0.08194234662	0.4879999191	0.9732739314	0.1958801361
7765	0.08194130185	0.4879939865	0.9732745812	0.1958771401
7766	0.08194071607	0.48799361	0.9732746225	0.1958763521
7767	0.08193989512	0.4879842001	0.9732756531	0.1958748133
7768	0.08193889572	0.487981971	0.9732758973	0.1958718459
7769	0.08193145435	0.4879784672	0.973276281	0.1958620015
7770	0.0819306825	0.4879746713	0.9732766968	0.1958598564
7771	0.08193084905	0.4879557081	0.9732787737	0.1958579117
7772	0.08192732246	0.4879539548	0.9732789658	0.1958531175
7773	0.08192604889	0.4879520912	0.9732791699	0.1958503886
7774	0.08192607372	0.487940031	0.9732804907	0.1958474001
7775	0.08192377395	0.4879220958	0.9732824549	0.1958431265
7776	0.08192346255	0.4879212071	0.9732825523	0.1958417566
7777	0.08192261195	0.4879074283	0.9732840612	0.1958356447
7778	0.0819211908	0.4878933254	0.9732856057	0.1958293665
7779	0.08191986861	0.4878868408	0.9732863158	0.1958257313
7780	0.08191603903	0.4878797454	0.9732870928	0.1958191596
7781	0.08191533086	0.4878786396	0.9732872139	0.195817582
7782	0.08191522035	0.4878738457	0.9732877388	0.1958151597
7783	0.08191229641	0.4878712458	0.9732880235	0.1958097366
7784	0.08191158844	0.4878663591	0.9732885586	0.1958063785
7785	0.08191124928	0.4878609276	0.9732891534	0.1958030381
7786	0.08191127703	0.4878578192	0.9732894938	0.1958016581
7787	0.08191042255	0.4878555203	0.9732897455	0.1957998566
7788	0.08190698978	0.4878481078	0.9732905572	0.1957926164
7789	0.08190606916	0.4878430187	0.9732911144	0.1957888714
7790	0.08190512905	0.4878414834	0.9732912825	0.195786591
7791	0.08190454292	0.4878411165	0.9732913227	0.1957858007
7792	0.0819022674	0.4878389986	0.9732915546	0.1957817972
7793	0.08190070965	0.4878334635	0.9732921607	0.1957775142
7794	0.08190005789	0.4878321714	0.9732923022	0.1957760333
7795	0.08189866146	0.4878268379	0.9732928862	0.1957724234
7796	0.08189810796	0.4878192692	0.9732937149	0.1957688056
7797	0.08189272262	0.4878138632	0.9732943068	0.1957581716
7798	0.08189278945	0.4878122025	0.9732944886	0.1957575284
7799	0.08189244639	0.4878119504	0.9732945162	0.195756991
7800	0.08189124696	0.4878104091	0.973294685	0.1957554097
7801	0.08189103401	0.4878086811	0.9732948742	0.1957549564
7802	0.08189097594	0.4878086544	0.9732948771	0.1957549154
7803	0.08189079977	0.4878069804	0.9732950604	0.1957541508
7804	0.08188998465	0.487801526	0.9732956576	0.1957506148
7805	0.08188992896	0.4878015004	0.9732956604	0.1957505219
7806	0.08188736437	0.4878007746	0.9732957399	0.195747126
7807	0.0818868941	0.4877965879	0.9732961983	0.1957452736
7808	0.08188388656	0.4877951126	0.9732963598	0.195741713
7809	0.08187838636	0.4877892269	0.9732970042	0.1957335882
7810	0.08187743721	0.4877851918	0.973297446	0.1957310575
7811	0.08187685817	0.4877840068	0.9732975757	0.1957291845
7812	0.08187542007	0.487782373	0.9732977546	0.1957271148
7813	0.08187532137	0.4877787318	0.9732981532	0.1957250578
7814	0.08187253867	0.487776511	0.9732983964	0.1957214228
7815	0.08187199919	0.4877717625	0.9732989163	0.1957189137
7816	0.08187188835	0.4877698159	0.9732991294	0.195718159
7817	0.08187107941	0.4877675585	0.9732993765	0.1957164236
7818	0.08187099142	0.4877636713	0.9732998021	0.1957139201
7819	0.08186909437	0.4877626258	0.9732999166	0.1957104152
7820	0.08186864443	0.4877582879	0.9733003915	0.1957077282
7821	0.08186647483	0.4877554318	0.9733007041	0.1957042732
7822	0.08186333688	0.4877548236	0.9733007707	0.1957010067
7823	0.08185726967	0.4877524692	0.9733010285	0.1956943016
7824	0.08185720225	0.4877496448	0.9733013377	0.1956931591
7825	0.08185600674	0.4877316224	0.9733033107	0.1956859853
7826	0.08185538187	0.4877302164	0.9733034646	0.195684123
7827	0.08185214431	0.4877284831	0.9733036544	0.1956792345
7828	0.08185099486	0.4877257395	0.9733039547	0.1956772589
7829	0.08184845779	0.4877210533	0.9733044677	0.1956741792
7830	0.08184853586	0.4877195114	0.9733046365	0.1956737883
7831	0.08184142462	0.4877163844	0.9733049788	0.1956650104
7832	0.08183846352	0.4877126035	0.9733053927	0.1956595795
7833	0.08183720977	0.4877107756	0.9733055928	0.1956568878
7834	0.08183674214	0.4877072359	0.9733059803	0.1956558031
7835	0.08182837203	0.4877036315	0.9733063748	0.1956457379
7836	0.08182727057	0.4877015396	0.9733066038	0.1956431606
7837	0.08182662884	0.4876981223	0.9733069779	0.1956415181
7838	0.08182633611	0.4876973114	0.9733070667	0.1956404036
7839	0.08182598309	0.4876856044	0.9733083482	0.1956364988
7840	0.08182566127	0.4876838418	0.9733085411	0.1956348617
7841	0.08182469604	0.4876824739	0.9733086908	0.1956327091
7842	0.08182353031	0.4876808397	0.9733088697	0.195630243
7843	0.08182312594	0.4876800867	0.9733089522	0.195629615
7844	0.0818221019	0.4876598327	0.9733111691	0.1956259257
7845	0.08182174642	0.4876482819	0.9733124334	0.1956220453
7846	0.08181896176	0.4876379814	0.9733135609	0.1956136407
7847	0.0818182921	0.4876342994	0.9733139639	0.1956113949
7848	0.08181859541	0.4876308705	0.9733143391	0.1956108762
7849	0.08181753586	0.4876242355	0.9733150653	0.1956071755
7850	0.08181479105	0.4876131531	0.9733162783	0.1956007276
7851	0.08181440829	0.4876122509	0.973316377	0.1955994156
7852	0.08181388826	0.4876114465	0.9733164651	0.1955979663
7853	0.08181339067	0.4876072075	0.973316929	0.1955949145
7854	0.08181333254	0.4876071736	0.9733169327	0.1955947784
7855	0.08180912124	0.4876049278	0.9733171785	0.1955894213
7856	0.08180736918	0.4876041629	0.9733172622	0.1955871838
7857	0.08180674565	0.4876038242	0.9733172993	0.1955864366
7858	0.08180044946	0.4875996498	0.9733177562	0.1955770477
7859	0.08180031317	0.4875947549	0.9733182919	0.1955743706
7860	0.08179957917	0.4875911575	0.9733186856	0.1955722934
7861	0.08179876185	0.4875848628	0.9733193745	0.1955675124
7862	0.08179495556	0.4875824179	0.973319642	0.1955619648
7863	0.08179374746	0.4875788427	0.9733200333	0.195557238
7864	0.08179052959	0.4875769843	0.9733202367	0.1955523063
7865	0.08178919007	0.4875756715	0.9733203804	0.1955497997
7866	0.08178869554	0.4875747429	0.973320482	0.1955487362
7867	0.08178825601	0.4875705463	0.9733209412	0.1955461233
7868	0.08178772256	0.4875632458	0.9733217402	0.1955426481
7869	0.0817870871	0.4875623173	0.9733218418	0.1955416805
7870	0.08178698643	0.487553327	0.9733228256	0.1955407421
7871	0.081784942	0.4875468941	0.9733235296	0.1955363953
7872	0.08178480428	0.4875461388	0.9733236122	0.1955358858
7873	0.08178473972	0.4875461062	0.9733236158	0.195535746
7874	0.08178464438	0.4875373022	0.9733245792	0.1955345033
7875	0.08178407763	0.4875253551	0.9733258866	0.1955307155
7876	0.08178443307	0.4875187181	0.9733266129	0.1955290211
7877	0.08178237198	0.4875168556	0.9733268166	0.1955254415
7878	0.08178155052	0.4875134147	0.9733271932	0.1955239474
7879	0.08177887202	0.4875033554	0.9733282939	0.1955157016
7880	0.08177822948	0.4874986949	0.9733288038	0.1955125069
7881	0.08177876151	0.4874884563	0.9733299241	0.1955108161
7882	0.08177824914	0.4874843141	0.9733303774	0.1955077484
7883	0.08177643236	0.4874812762	0.9733307098	0.1955046894
7884	0.08177551019	0.4874727353	0.9733316443	0.1955006758
7885	0.08177492681	0.4874656401	0.9733324206	0.1954972091
7886	0.08177280994	0.4874554445	0.9733335361	0.1954942806
7887	0.08177206739	0.487442329	0.9733349711	0.1954886199
7888	0.08177135905	0.487437392	0.9733355112	0.1954856252
7889	0.08177130437	0.4874373674	0.9733355139	0.1954855395
7890	0.08176944217	0.4874360418	0.9733356589	0.1954831601
7891	0.08176787052	0.4874293198	0.9733363944	0.1954794914
7892	0.08176730013	0.4874281692	0.9733365202	0.1954776432
7893	0.08176621843	0.4874247612	0.9733368931	0.1954746859
7894	0.08176569953	0.4874244257	0.9733369298	0.1954739691
7895	0.08176434508	0.4874108005	0.9733384204	0.1954679723
7896	0.0817632183	0.4874095566	0.9733385565	0.1954664771
7897	0.08175620415	0.4874037095	0.9733391962	0.1954552674
7898	0.08175333349	0.4873952521	0.9733401214	0.1954474021
7899	0.08175237203	0.4873904635	0.9733406453	0.195443815
7900	0.08175208978	0.4873894557	0.9733407555	0.1954433205
7901	0.08174699638	0.4873844502	0.9733413031	0.195433248
7902	0.08174715219	0.4873827409	0.9733414901	0.1954330694
7903	0.08174766457	0.4873728156	0.9733425758	0.1954313533
7904	0.08174765682	0.4873725952	0.9733426	0.1954312485
7905	0.08174764954	0.4873723661	0.973342625	0.1954311641
7906	0.08174745985	0.4873715335	0.9733427161	0.1954306138
7907	0.08174656086	0.4873700829	0.9733428748	0.1954291612
7908	0.08174431521	0.4873670146	0.9733432104	0.1954258006
7909	0.08174424589	0.4873669831	0.9733432139	0.1954256591
7910	0.08174124663	0.4873611784	0.9733438489	0.1954166524
7911	0.08174051313	0.4873588787	0.9733441004	0.1954147987
7912	0.08173762945	0.4873565492	0.9733443552	0.1954114421
7913	0.08173470312	0.4873507541	0.9733449892	0.1954049102
7914	0.08173494919	0.4873461876	0.9733454887	0.1954039055
7915	0.08173395134	0.4873388817	0.9733462878	0.1954004456
7916	0.08173259117	0.4873323292	0.9733470046	0.1953952056
7917	0.08173187375	0.4873195047	0.9733484073	0.1953896087
7918	0.08173103881	0.4873177101	0.9733486036	0.1953874683
7919	0.08172971131	0.4873113229	0.9733493023	0.1953823144
7920	0.08172880548	0.4873105576	0.973349386	0.1953810664
7921	0.08172893876	0.4872924168	0.9733513701	0.195379097
7922	0.08172849698	0.4872884197	0.9733518073	0.1953766661
7923	0.08172812952	0.4872877774	0.9733518776	0.1953758848
7924	0.08172743892	0.4872752065	0.9733532525	0.1953703649
7925	0.08172585361	0.4872618024	0.9733547185	0.1953632481
7926	0.08172258703	0.4872549973	0.9733554627	0.1953564054
7927	0.08172223307	0.4872542445	0.973355545	0.1953555428
7928	0.08172161683	0.4872501588	0.9733559919	0.1953550016
7929	0.08172110662	0.4872480544	0.973356222	0.1953536416
7930	0.0817171297	0.4872437225	0.9733566958	0.1953465242
7931	0.08171653441	0.4872408432	0.9733570107	0.1953431007
7932	0.08171597696	0.4872397449	0.9733571308	0.1953421991
7933	0.08171442568	0.4872383243	0.9733572861	0.1953395771
7934	0.08171437037	0.4872382933	0.9733572895	0.1953394491
7935	0.08171359344	0.4872292953	0.9733582736	0.1953380084
7936	0.08171226035	0.4872211178	0.9733591678	0.1953337191
7937	0.08171355366	0.4872190056	0.9733593988	0.1953349101
7938	0.08171062378	0.4872139932	0.973359947	0.1953282931
7939	0.08170443946	0.4872110447	0.9733602694	0.1953208234
7940	0.08170447918	0.4872098874	0.973360396	0.1953202976
7941	0.08170354123	0.4872038198	0.9733610595	0.19531676
7942	0.08170009206	0.4871986565	0.9733616241	0.1953111373
7943	0.08169919763	0.487197723	0.9733617262	0.1953092883
7944	0.08169820429	0.4871972439	0.9733617786	0.1953081359
7945	0.08168783197	0.4871922488	0.9733623248	0.1952959397
7946	0.08168556209	0.4871887852	0.9733627036	0.1952913447
7947	0.08168427217	0.4871852808	0.9733630868	0.1952885468
7948	0.0816839884	0.4871783841	0.9733638409	0.1952880995
7949	0.08168305427	0.487177013	0.9733639909	0.1952856768
7950	0.08168290779	0.4871723523	0.9733645005	0.1952830221
7951	0.0816833994	0.4871627851	0.9733655466	0.1952812311
7952	0.08168255063	0.4871625087	0.9733655769	0.1952802941
7953	0.08168221217	0.4871570528	0.9733661734	0.1952788257
7954	0.08168262919	0.4871561331	0.973366274	0.1952791362
7955	0.08168171119	0.4871547958	0.9733664202	0.1952767565
7956	0.08168077595	0.4871536615	0.9733665442	0.1952753025
7957	0.08168075923	0.4871536431	0.9733665462	0.1952752414
7958	0.08168040809	0.4871503849	0.9733669025	0.1952735756
7959	0.08168035268	0.4871503591	0.9733669053	0.1952734562
7960	0.08167961981	0.4871337809	0.973368718	0.1952703409
7961	0.08168003243	0.4871328794	0.9733688166	0.1952707088
7962	0.08167898967	0.4871279587	0.9733693546	0.1952677203
7963	0.08167619176	0.4871223687	0.9733699658	0.1952617765
7964	0.08167629123	0.4871197463	0.9733702525	0.1952607822
7965	0.08167153248	0.4871179819	0.9733704454	0.195255448
7966	0.08166834025	0.4871129821	0.9733709921	0.1952502711
7967	0.08166778791	0.4871118609	0.9733711146	0.1952484071
7968	0.0816661979	0.4871086211	0.9733714689	0.1952462798
7969	0.08166519936	0.4871014021	0.9733722581	0.1952441071
7970	0.0816638082	0.4870990064	0.9733725201	0.1952409386
7971	0.08166329185	0.4870962643	0.9733728199	0.1952395664
7972	0.0816631543	0.487087108	0.9733738209	0.1952344051
7973	0.08165955894	0.4870856959	0.9733739753	0.1952301297
7974	0.08165892358	0.4870788143	0.9733747276	0.1952266434
7975	0.08165689923	0.4870749614	0.9733751489	0.1952226928
7976	0.08165599751	0.4870744955	0.9733751998	0.1952216358
7977	0.08165539038	0.4870703634	0.9733756515	0.1952184542
7978	0.08165450423	0.4870646267	0.9733762787	0.1952164042
7979	0.08165136979	0.4870634208	0.9733764105	0.1952122725
7980	0.08164977508	0.4870594766	0.9733768417	0.1952080673
7981	0.0816490172	0.4870441447	0.9733785178	0.1952000993
7982	0.0816462045	0.487038469	0.9733791383	0.1951944124
7983	0.08164318276	0.4870376601	0.9733792267	0.1951913781
7984	0.08164273072	0.4870331267	0.9733797223	0.195189924
7985	0.08164179786	0.4870297856	0.9733800875	0.195187059
7986	0.08164076806	0.4870287327	0.9733802026	0.1951858099
7987	0.08164003947	0.4870138602	0.9733818284	0.1951779844
7988	0.0816393642	0.487010624	0.9733821821	0.1951757302
7989	0.08163621589	0.4870071235	0.9733825648	0.1951704292
7990	0.0816356577	0.4870066425	0.9733826173	0.195168993
7991	0.08163404062	0.4870059151	0.9733826968	0.1951672376
7992	0.08163270654	0.4869927268	0.9733841384	0.1951612903
7993	0.08163212458	0.4869860335	0.9733848701	0.1951579169
7994	0.08163081494	0.4869798935	0.9733855412	0.1951529631
7995	0.08163075965	0.4869798699	0.9733855438	0.195152864
7996	0.08163015395	0.4869587181	0.9733878557	0.1951458661
7997	0.08162912031	0.4869539023	0.9733883821	0.1951429271
7998	0.08162719328	0.486947895	0.9733890386	0.1951392232
7999	0.08162621465	0.4869430653	0.9733895665	0.1951363052
8000	0.08162407944	0.4869387658	0.9733900364	0.195131387
8001	0.08162354657	0.4869248095	0.9733915618	0.1951273409
8002	0.08162264644	0.4869243549	0.9733916114	0.1951262905
8003	0.08161658154	0.4869217159	0.9733918999	0.1951184544
8004	0.08161602119	0.486915218	0.97339261	0.1951151548
8005	0.08161545622	0.486914364	0.9733927034	0.1951140755
8006	0.08161358097	0.4869137092	0.9733927749	0.1951121619
8007	0.08160679175	0.4869105126	0.9733931243	0.1951038406
8008	0.08160034844	0.4869073331	0.9733934718	0.195095359
8009	0.08159918084	0.4868870139	0.9733956923	0.195090802
8010	0.08159883623	0.486883754	0.9733960486	0.195089832
8011	0.0815984399	0.4868823667	0.9733962002	0.1950889087
8012	0.08159835778	0.4868779244	0.9733966857	0.1950877411
8013	0.08159602862	0.4868688542	0.9733976769	0.1950823683
8014	0.08159324134	0.486858244	0.9733988363	0.1950759661
8015	0.08159360992	0.4868500276	0.9733997342	0.1950742478
8016	0.0815930093	0.4868356571	0.9734013045	0.1950667581
8017	0.08159207454	0.4868348017	0.973401398	0.1950652363
8018	0.08159086818	0.4868333509	0.9734015565	0.1950636161
8019	0.08159029272	0.4868294389	0.973401984	0.1950612478
8020	0.08158886355	0.4868257721	0.9734023846	0.1950574315
8021	0.08158616359	0.4868245699	0.973402516	0.1950539634
8022	0.08158580724	0.4868238348	0.9734025963	0.1950531082
8023	0.08158547887	0.4868185227	0.9734031768	0.195051668
8024	0.08158457079	0.4868152749	0.9734035316	0.1950489189
8025	0.08158318129	0.486814214	0.9734036476	0.1950471488
8026	0.08158275533	0.4868116211	0.9734039309	0.1950452561
8027	0.08157978884	0.4868094788	0.973404165	0.1950410833
8028	0.08157957193	0.486806357	0.9734045061	0.195039289
8029	0.08157584674	0.4867976439	0.9734054581	0.1950321964
8030	0.08157392061	0.4867966959	0.9734055617	0.1950297053
8031	0.08157323068	0.4867962714	0.9734056081	0.195028878
8032	0.08156902353	0.4867942015	0.9734058342	0.195023148
8033	0.08156586873	0.4867921579	0.9734060575	0.1950182573
8034	0.08156499304	0.4867913371	0.9734061472	0.1950171349
8035	0.08156446385	0.4867872605	0.9734065926	0.1950140357
8036	0.08156276145	0.4867814562	0.9734072268	0.1950086547
8037	0.08156267625	0.4867810019	0.9734072764	0.1950081543
8038	0.08155879784	0.4867727387	0.9734081793	0.1949990634
8039	0.08155863801	0.4867701146	0.973408466	0.1949980456
8040	0.08155927889	0.486768335	0.9734086604	0.1949979487
8041	0.08155856506	0.4867672789	0.9734087758	0.1949966984
8042	0.08155774505	0.4867669161	0.9734088154	0.1949958335
8043	0.08155602354	0.4867583615	0.97340975	0.1949927661
8044	0.0815554685	0.4867470429	0.9734109866	0.1949890289
8045	0.08155473174	0.4867452439	0.9734111832	0.1949875793
8046	0.08155328647	0.4867365949	0.9734121281	0.1949838523
8047	0.08155297834	0.48673136	0.9734127	0.1949824519
8048	0.08155035556	0.4866939398	0.9734167879	0.1949714576
8049	0.08154976774	0.486681836	0.9734181101	0.1949661865
8050	0.0815489415	0.4866759092	0.9734187576	0.1949639743
8051	0.08154784477	0.4866566768	0.9734208584	0.1949604577
8052	0.08154661309	0.4866507094	0.9734215102	0.1949556397
8053	0.08154270171	0.4866491042	0.9734216855	0.1949511176
8054	0.08154271368	0.486648014	0.9734218046	0.1949506348
8055	0.08154266928	0.4866479919	0.973421807	0.1949505413
8056	0.08154202585	0.4866469719	0.9734219185	0.1949495981
8057	0.08154124737	0.4866443423	0.9734222057	0.1949472353
8058	0.08153910042	0.4866427961	0.9734223746	0.1949435372
8059	0.08153789859	0.4866387244	0.9734228193	0.1949410288
8060	0.08153388571	0.4866368265	0.9734230266	0.1949361596
8061	0.08153177745	0.4866194407	0.9734249256	0.1949321145
8062	0.08152919365	0.4865430753	0.9734332658	0.1949152438
8063	0.08152615414	0.4865374274	0.9734338826	0.1949095978
8064	0.08152564769	0.4865310851	0.9734345752	0.194906363
8065	0.08152415026	0.486529888	0.9734347059	0.1949041122
8066	0.08152365498	0.486523677	0.9734353842	0.1949009167
8067	0.08152317765	0.4865175936	0.9734360485	0.194897767
8068	0.08152234692	0.4865161672	0.9734362043	0.1948961007
8069	0.08152198397	0.4865110176	0.9734367666	0.1948924254
8070	0.08151800265	0.4865091864	0.9734369666	0.1948875963
8071	0.08151646304	0.4865063693	0.9734372742	0.1948837392
8072	0.08151609387	0.4865039527	0.9734375381	0.1948828948
8073	0.08151601286	0.4864995041	0.9734380238	0.1948803691
8074	0.08151546126	0.4864977357	0.9734382169	0.1948790508
8075	0.0815149034	0.4864866791	0.9734394243	0.1948753687
8076	0.08151399918	0.4864853797	0.9734395661	0.1948730213
8077	0.08151372799	0.4864799019	0.9734401643	0.1948704308
8078	0.08151288238	0.4864595634	0.973442385	0.1948637712
8079	0.08151329032	0.4864586673	0.9734424829	0.1948640746
8080	0.081512857	0.4864478279	0.9734436664	0.194860631
8081	0.08151166393	0.4864467255	0.9734437867	0.194858759
8082	0.08150640829	0.4864447488	0.9734440026	0.1948520496
8083	0.08150551757	0.4864323638	0.9734453548	0.1948469989
8084	0.08150591871	0.4864314857	0.9734454507	0.1948473012
8085	0.08150536463	0.4864198198	0.9734467244	0.1948421462
8086	0.08150481333	0.4864171551	0.9734470153	0.1948388284
8087	0.08150398962	0.486415078	0.9734472421	0.1948370949
8088	0.08150214595	0.4864057825	0.9734482569	0.1948345015
8089	0.08149925212	0.4864009199	0.9734487878	0.1948285518
8090	0.08149791066	0.4863992445	0.9734489707	0.1948258498
8091	0.08149785145	0.4863992291	0.9734489724	0.194825783
8092	0.08149795865	0.486396332	0.9734492887	0.1948245127
8093	0.08149724938	0.4863879653	0.9734502021	0.1948232905
8094	0.08149335984	0.486384276	0.9734506048	0.1948170935
8095	0.08149330724	0.48638425	0.9734506077	0.1948169814
8096	0.08149209225	0.4863784534	0.9734512405	0.1948122548
8097	0.08149115154	0.4863669941	0.9734524915	0.1948078662
8098	0.08149128147	0.4863599407	0.9734532615	0.1948063161
8099	0.08148915013	0.4863584282	0.9734534266	0.1948036914
8100	0.08148880662	0.486347925	0.9734545731	0.1948003954
8101	0.08148795187	0.486343425	0.9734550644	0.1947971171
8102	0.08148760942	0.4863421006	0.9734552089	0.1947962803
8103	0.0814870659	0.4863410398	0.9734553247	0.1947944651
8104	0.08148693547	0.4863406917	0.9734553627	0.1947941145
8105	0.08148469868	0.4863397756	0.9734554627	0.1947914579
8106	0.08148477604	0.4863372227	0.9734557414	0.194790438
8107	0.0814851823	0.4863363638	0.9734558352	0.1947907523
8108	0.08148195764	0.4863328018	0.973456224	0.1947844796
8109	0.08148088023	0.4863312748	0.9734563907	0.1947820847
8110	0.08147958967	0.486315877	0.9734580715	0.194775531
8111	0.08147954697	0.4863074116	0.9734589955	0.1947743551
8112	0.08147910561	0.4863042284	0.9734593429	0.1947733996
8113	0.08147680016	0.4863007651	0.973459721	0.1947698684
8114	0.0814769268	0.4862835471	0.9734616003	0.1947678485
8115	0.08147602822	0.4862781513	0.9734621892	0.1947647812
8116	0.08147556564	0.486274129	0.9734626283	0.1947625782
8117	0.08147390427	0.486263451	0.9734637937	0.1947561812
8118	0.08147214378	0.4862544812	0.9734647727	0.1947536991
8119	0.08147056592	0.4862418282	0.9734661536	0.1947468056
8120	0.08147020881	0.4862394838	0.9734664095	0.1947454781
8121	0.08147024896	0.4862294131	0.9734675086	0.1947427896
8122	0.08146851162	0.4862274779	0.9734677198	0.1947395835
8123	0.08146473784	0.4862239091	0.9734681093	0.1947335512
8124	0.08146234386	0.486164493	0.9734745932	0.194721301
8125	0.0814592539	0.4861625168	0.9734748089	0.1947179475
8126	0.08145877512	0.4861565615	0.9734754587	0.1947148681
8127	0.08145872588	0.486156535	0.9734754616	0.1947147535
8128	0.08145754323	0.4861548967	0.9734756404	0.1947122004
8129	0.08145562924	0.4861538097	0.973475759	0.1947098627
8130	0.08145377512	0.4861524201	0.9734759106	0.1947064741
8131	0.08145294254	0.4861481151	0.9734763804	0.1947032685
8132	0.08145326548	0.4861460459	0.9734766061	0.194703034
8133	0.08145243478	0.486144372	0.9734767888	0.1947011497
8134	0.08144836083	0.4861384661	0.9734774332	0.1946945482
8135	0.08144814632	0.4861375337	0.973477535	0.1946934183
8136	0.08144762007	0.4861367366	0.9734776219	0.194692401
8137	0.0814471485	0.4861309048	0.9734782583	0.194689367
8138	0.08144543685	0.4861221188	0.9734792169	0.1946869452
8139	0.08144530051	0.4861218812	0.9734792429	0.1946867135
8140	0.0814451914	0.4861209699	0.9734793423	0.1946860248
8141	0.08144476703	0.4861177585	0.9734796927	0.1946835051
8142	0.08144452098	0.4861099931	0.97348054	0.1946813727
8143	0.08144276318	0.4861039651	0.9734811977	0.1946779337
8144	0.08144252841	0.4860988217	0.9734817589	0.194675478
8145	0.08144097048	0.4860865988	0.9734830924	0.1946687581
8146	0.08144089074	0.486085215	0.9734832434	0.1946682535
8147	0.08144029853	0.4860842017	0.973483354	0.1946664314
8148	0.08143944237	0.4860819347	0.9734836013	0.1946644654
8149	0.08143894283	0.4860810128	0.9734837019	0.1946630848
8150	0.08143727376	0.4860723946	0.9734846421	0.1946607105
8151	0.08143562538	0.4860689638	0.9734850164	0.1946563164
8152	0.08143315999	0.4860667254	0.9734852607	0.1946524508
8153	0.08143290808	0.4860659948	0.9734853404	0.1946516128
8154	0.08143246036	0.4860603426	0.973485957	0.1946486239
8155	0.08143211307	0.4860546141	0.973486582	0.1946465121
8156	0.08142974922	0.4860512692	0.9734869469	0.194642467
8157	0.08142967921	0.4860504912	0.9734870318	0.194641969
8158	0.0814296835	0.4860501969	0.9734870639	0.1946418044
8159	0.08142944502	0.4860494513	0.9734871452	0.1946409946
8160	0.08142900268	0.4860462927	0.9734874898	0.1946384809
8161	0.08142840148	0.4860450177	0.9734876289	0.1946367011
8162	0.08142766875	0.486041898	0.9734879692	0.1946335168
8163	0.08142566751	0.4860366621	0.9734885404	0.1946314498
8164	0.08142523128	0.4860311239	0.9734891446	0.1946284923
8165	0.0814247978	0.4860256976	0.9734897366	0.1946255626
8166	0.0814247132	0.4860256714	0.9734897394	0.1946254412
8167	0.08142448135	0.4860252058	0.9734897902	0.1946249951
8168	0.08142438883	0.486025181	0.9734897929	0.194624907
8169	0.08142246954	0.4860139676	0.9734910162	0.1946197966
8170	0.08142083961	0.4860108398	0.9734913574	0.1946156751
8171	0.08142076305	0.4860108153	0.9734913601	0.1946155466
8172	0.08141765714	0.4860018838	0.9734923344	0.1946081562
8173	0.08141743758	0.4859944739	0.9734931427	0.1946060954
8174	0.08141580105	0.4859931146	0.9734932909	0.1946035755
8175	0.08141535684	0.485987845	0.9734938657	0.1946006773
8176	0.08141477446	0.4859868859	0.9734939704	0.1945998527
8177	0.08141310887	0.4859750528	0.9734952611	0.1945943523
8178	0.08141251174	0.485963992	0.9734964676	0.1945892929
8179	0.08141203576	0.4859600765	0.9734968947	0.1945870776
8180	0.08141136095	0.48595847	0.9734970699	0.1945855835
8181	0.08140572326	0.4859566157	0.9734972722	0.1945794478
8182	0.08140529912	0.4859561001	0.9734973284	0.1945785882
8183	0.08140243767	0.485951731	0.973497805	0.1945741084
8184	0.08140013271	0.485939562	0.9734991323	0.1945653776
8185	0.08139964046	0.4859386408	0.9734992327	0.1945644294
8186	0.08139961577	0.4859289023	0.9735002949	0.1945617475
8187	0.08139707211	0.485927913	0.9735004028	0.1945580982
8188	0.08139701424	0.4859278882	0.9735004055	0.1945579976
8189	0.08139730309	0.4859231416	0.9735009232	0.1945564787
