iter	Passed	Remaining
6384	10672	6042
6385	10674	6040
6386	10675	6039
6387	10677	6037
6388	10678	6035
6389	10680	6033
6390	10682	6032
6391	10684	6030
6392	10685	6029
6393	10687	6027
6394	10688	6025
6395	10690	6023
6396	10692	6022
6397	10693	6020
6398	10695	6018
6399	10696	6016
6400	10698	6015
6401	10700	6013
6402	10701	6011
6403	10703	6010
6404	10704	6008
6405	10706	6006
6406	10708	6005
6407	10709	6003
6408	10711	6001
6409	10713	5999
6410	10714	5998
6411	10716	5996
6412	10717	5994
6413	10719	5993
6414	10721	5991
6415	10722	5989
6416	10724	5987
6417	10725	5986
6418	10727	5984
6419	10729	5982
6420	10730	5981
6421	10732	5979
6422	10733	5977
6423	10735	5975
6424	10736	5974
6425	10738	5972
6426	10740	5970
6427	10741	5969
6428	10743	5967
6429	10745	5965
6430	10746	5964
6431	10748	5962
6432	10749	5960
6433	10751	5958
6434	10752	5957
6435	10754	5955
6436	10755	5953
6437	10757	5951
6438	10759	5950
6439	10760	5948
6440	10762	5946
6441	10763	5945
6442	10765	5943
6443	10767	5941
6444	10768	5939
6445	10770	5938
6446	10772	5936
6447	10773	5934
6448	10775	5933
6449	10776	5931
6450	10778	5929
6451	10780	5928
6452	10781	5926
6453	10783	5924
6454	10785	5923
6455	10786	5921
6456	10788	5919
6457	10790	5918
6458	10791	5916
6459	10793	5914
6460	10795	5912
6461	10796	5911
6462	10798	5909
6463	10799	5907
6464	10801	5906
6465	10802	5904
6466	10804	5902
6467	10806	5901
6468	10807	5899
6469	10809	5897
6470	10811	5895
6471	10812	5894
6472	10814	5892
6473	10816	5890
6474	10817	5889
6475	10819	5887
6476	10821	5885
6477	10822	5884
6478	10824	5882
6479	10826	5880
6480	10827	5879
6481	10829	5877
6482	10830	5875
6483	10832	5873
6484	10833	5872
6485	10835	5870
6486	10837	5868
6487	10838	5866
6488	10840	5865
6489	10841	5863
6490	10843	5861
6491	10844	5860
6492	10846	5858
6493	10848	5856
6494	10849	5855
6495	10851	5853
6496	10852	5851
6497	10854	5849
6498	10855	5848
6499	10857	5846
6500	10859	5844
6501	10860	5842
6502	10862	5841
6503	10864	5839
6504	10865	5837
6505	10867	5836
6506	10868	5834
6507	10870	5832
6508	10871	5830
6509	10873	5829
6510	10874	5827
6511	10876	5825
6512	10878	5824
6513	10879	5822
6514	10881	5820
6515	10883	5819
6516	10884	5817
6517	10886	5815
6518	10887	5813
6519	10889	5812
6520	10891	5810
6521	10892	5808
6522	10894	5807
6523	10896	5805
6524	10897	5803
6525	10899	5802
6526	10900	5800
6527	10902	5798
6528	10904	5797
6529	10906	5795
6530	10907	5793
6531	10909	5791
6532	10910	5790
6533	10912	5788
6534	10914	5786
6535	10915	5785
6536	10917	5783
6537	10918	5781
6538	10920	5780
6539	10922	5778
6540	10923	5776
6541	10925	5774
6542	10927	5773
6543	10928	5771
6544	10930	5769
6545	10932	5768
6546	10933	5766
6547	10935	5764
6548	10936	5763
6549	10938	5761
6550	10940	5759
6551	10941	5758
6552	10943	5756
6553	10945	5755
6554	10947	5753
6555	10948	5751
6556	10950	5749
6557	10952	5748
6558	10953	5746
6559	10955	5744
6560	10957	5743
6561	10958	5741
6562	10960	5739
6563	10961	5738
6564	10963	5736
6565	10965	5734
6566	10966	5733
6567	10968	5731
6568	10969	5729
6569	10971	5727
6570	10973	5726
6571	10974	5724
6572	10976	5722
6573	10977	5721
6574	10979	5719
6575	10981	5717
6576	10982	5715
6577	10984	5714
6578	10986	5712
6579	10987	5711
6580	10989	5709
6581	10990	5707
6582	10992	5705
6583	10994	5704
6584	10995	5702
6585	10997	5700
6586	10998	5698
6587	11000	5697
6588	11001	5695
6589	11003	5693
6590	11004	5691
6591	11006	5690
6592	11008	5688
6593	11009	5686
6594	11011	5685
6595	11012	5683
6596	11014	5681
6597	11016	5679
6598	11017	5678
6599	11019	5676
6600	11021	5674
6601	11022	5673
6602	11024	5671
6603	11025	5669
6604	11027	5668
6605	11029	5666
6606	11030	5664
6607	11032	5663
6608	11033	5661
6609	11035	5659
6610	11037	5658
6611	11039	5656
6612	11040	5654
6613	11042	5652
6614	11043	5651
6615	11045	5649
6616	11047	5647
6617	11048	5646
6618	11050	5644
6619	11051	5642
6620	11053	5641
6621	11054	5639
6622	11056	5637
6623	11058	5636
6624	11060	5634
6625	11061	5632
6626	11063	5631
6627	11064	5629
6628	11066	5627
6629	11068	5625
6630	11069	5624
6631	11071	5622
6632	11072	5620
6633	11074	5619
6634	11076	5617
6635	11077	5615
6636	11079	5614
6637	11081	5612
6638	11082	5610
6639	11084	5608
6640	11086	5607
6641	11087	5605
6642	11089	5603
6643	11090	5602
6644	11092	5600
6645	11094	5598
6646	11095	5597
6647	11097	5595
6648	11098	5593
6649	11100	5591
6650	11102	5590
6651	11103	5588
6652	11105	5586
6653	11106	5585
6654	11108	5583
6655	11110	5581
6656	11111	5580
6657	11113	5578
6658	11115	5577
6659	11117	5575
6660	11119	5573
6661	11120	5572
6662	11122	5570
6663	11123	5568
6664	11125	5566
6665	11127	5565
6666	11128	5563
6667	11130	5561
6668	11132	5560
6669	11134	5558
6670	11136	5557
6671	11138	5555
6672	11139	5553
6673	11140	5552
6674	11142	5550
6675	11144	5548
6676	11146	5547
6677	11147	5545
6678	11149	5543
6679	11151	5542
6680	11152	5540
6681	11154	5538
6682	11156	5537
6683	11157	5535
6684	11159	5533
6685	11161	5532
6686	11162	5530
6687	11164	5528
6688	11166	5527
6689	11167	5525
6690	11169	5523
6691	11170	5522
6692	11172	5520
6693	11174	5518
6694	11175	5516
6695	11177	5515
6696	11179	5513
6697	11180	5511
6698	11182	5510
6699	11184	5508
6700	11185	5506
6701	11187	5505
6702	11188	5503
6703	11190	5501
6704	11192	5500
6705	11193	5498
6706	11195	5496
6707	11197	5495
6708	11198	5493
6709	11200	5491
6710	11202	5490
6711	11203	5488
6712	11205	5486
6713	11206	5484
6714	11208	5483
6715	11210	5481
6716	11211	5479
6717	11213	5478
6718	11214	5476
6719	11216	5474
6720	11218	5473
6721	11220	5471
6722	11221	5469
6723	11223	5468
6724	11225	5466
6725	11226	5464
6726	11228	5463
6727	11230	5461
6728	11232	5460
6729	11233	5458
6730	11235	5456
6731	11236	5454
6732	11238	5453
6733	11239	5451
6734	11241	5449
6735	11243	5447
6736	11244	5446
6737	11246	5444
6738	11247	5442
6739	11249	5441
6740	11250	5439
6741	11252	5437
6742	11254	5435
6743	11255	5434
6744	11257	5432
6745	11258	5430
6746	11260	5429
6747	11261	5427
6748	11263	5425
6749	11265	5423
6750	11266	5422
6751	11268	5420
6752	11270	5418
6753	11271	5417
6754	11273	5415
6755	11275	5413
6756	11276	5412
6757	11278	5410
6758	11280	5408
6759	11281	5407
6760	11283	5405
6761	11284	5403
6762	11286	5402
6763	11288	5400
6764	11289	5398
6765	11291	5397
6766	11292	5395
6767	11294	5393
6768	11296	5391
6769	11297	5390
6770	11299	5388
6771	11300	5386
6772	11302	5385
6773	11304	5383
6774	11305	5381
6775	11307	5380
6776	11309	5378
6777	11310	5376
6778	11312	5375
6779	11314	5373
6780	11316	5371
6781	11317	5370
6782	11319	5368
6783	11320	5366
6784	11321	5364
6785	11323	5362
6786	11324	5361
6787	11326	5359
6788	11328	5357
6789	11329	5356
6790	11331	5354
6791	11333	5352
6792	11334	5351
6793	11335	5349
6794	11337	5347
6795	11338	5345
6796	11340	5344
6797	11342	5342
6798	11343	5340
6799	11346	5339
6800	11347	5337
6801	11349	5336
6802	11351	5334
6803	11352	5332
6804	11354	5330
6805	11356	5329
6806	11357	5327
6807	11359	5325
6808	11360	5324
6809	11362	5322
6810	11363	5320
6811	11365	5319
6812	11367	5317
6813	11368	5315
6814	11370	5313
6815	11371	5312
6816	11373	5310
6817	11375	5308
6818	11376	5307
6819	11378	5305
6820	11379	5303
6821	11381	5302
6822	11383	5300
6823	11384	5298
6824	11386	5297
6825	11388	5295
6826	11389	5293
6827	11391	5291
6828	11392	5290
6829	11394	5288
6830	11396	5286
6831	11397	5285
6832	11399	5283
6833	11401	5281
6834	11402	5280
6835	11404	5278
6836	11405	5276
6837	11407	5274
6838	11408	5273
6839	11410	5271
6840	11412	5269
6841	11413	5268
6842	11415	5266
6843	11416	5264
6844	11418	5263
6845	11420	5261
6846	11421	5259
6847	11423	5257
6848	11425	5256
6849	11426	5254
6850	11428	5252
6851	11429	5251
6852	11431	5249
6853	11432	5247
6854	11434	5245
6855	11435	5244
6856	11437	5242
6857	11439	5241
6858	11441	5239
6859	11442	5237
6860	11444	5235
6861	11445	5234
6862	11447	5232
6863	11449	5230
6864	11450	5229
6865	11452	5227
6866	11453	5225
6867	11455	5224
6868	11457	5222
6869	11458	5220
6870	11460	5218
6871	11462	5217
6872	11463	5215
6873	11465	5213
6874	11466	5212
6875	11468	5210
6876	11470	5208
6877	11471	5207
6878	11473	5205
6879	11475	5203
6880	11476	5202
6881	11478	5200
6882	11479	5198
6883	11481	5197
6884	11483	5195
6885	11484	5193
6886	11486	5191
6887	11488	5190
6888	11489	5188
6889	11491	5186
6890	11492	5185
6891	11494	5183
6892	11496	5181
6893	11497	5180
6894	11499	5178
6895	11500	5176
6896	11502	5175
6897	11504	5173
6898	11505	5171
6899	11507	5170
6900	11509	5168
6901	11510	5166
6902	11511	5164
6903	11513	5163
6904	11515	5161
6905	11516	5159
6906	11518	5158
6907	11520	5156
6908	11521	5154
6909	11523	5152
6910	11524	5151
6911	11526	5149
6912	11528	5147
6913	11529	5146
6914	11531	5144
6915	11532	5142
6916	11534	5141
6917	11535	5139
6918	11537	5137
6919	11539	5135
6920	11540	5134
6921	11542	5132
6922	11543	5130
6923	11545	5129
6924	11547	5127
6925	11548	5125
6926	11550	5123
6927	11551	5122
6928	11553	5120
6929	11555	5118
6930	11556	5117
6931	11558	5115
6932	11559	5113
6933	11561	5112
6934	11563	5110
6935	11564	5108
6936	11566	5107
6937	11567	5105
6938	11569	5103
6939	11571	5101
6940	11572	5100
6941	11574	5098
6942	11575	5096
6943	11577	5095
6944	11579	5093
6945	11580	5091
6946	11582	5090
6947	11583	5088
6948	11585	5086
6949	11587	5084
6950	11588	5083
6951	11590	5081
6952	11592	5079
6953	11593	5078
6954	11595	5076
6955	11596	5074
6956	11598	5073
6957	11600	5071
6958	11602	5069
6959	11603	5068
6960	11605	5066
6961	11606	5064
6962	11608	5063
6963	11609	5061
6964	11611	5059
6965	11612	5057
6966	11614	5056
6967	11616	5054
6968	11618	5053
6969	11620	5051
6970	11621	5049
6971	11623	5048
6972	11624	5046
6973	11626	5044
6974	11627	5042
6975	11629	5041
6976	11631	5039
6977	11632	5037
6978	11634	5036
6979	11635	5034
6980	11637	5032
6981	11638	5030
6982	11640	5029
6983	11642	5027
6984	11644	5026
6985	11645	5024
6986	11647	5022
6987	11649	5021
6988	11650	5019
6989	11652	5017
6990	11653	5015
6991	11655	5014
6992	11657	5012
6993	11658	5010
6994	11660	5009
6995	11662	5007
6996	11663	5005
6997	11665	5004
6998	11667	5002
6999	11668	5000
7000	11670	4999
7001	11671	4997
7002	11673	4995
7003	11675	4994
7004	11677	4992
7005	11679	4991
7006	11680	4989
7007	11682	4987
7008	11685	4986
7009	11687	4984
7010	11688	4983
7011	11690	4981
7012	11692	4980
7013	11694	4978
7014	11696	4976
7015	11697	4975
7016	11698	4973
7017	11700	4971
7018	11702	4969
7019	11703	4968
7020	11705	4966
7021	11707	4964
7022	11708	4963
7023	11710	4961
7024	11712	4960
7025	11714	4958
7026	11715	4956
7027	11717	4955
7028	11718	4953
7029	11720	4951
7030	11722	4949
7031	11724	4948
7032	11725	4946
7033	11727	4945
7034	11729	4943
7035	11730	4941
7036	11732	4940
7037	11734	4938
7038	11735	4936
7039	11737	4934
7040	11738	4933
7041	11740	4931
7042	11742	4930
7043	11743	4928
7044	11745	4926
7045	11747	4924
7046	11748	4923
7047	11750	4921
7048	11752	4919
7049	11753	4918
7050	11755	4916
7051	11757	4914
7052	11758	4913
7053	11760	4911
7054	11762	4909
7055	11763	4908
7056	11765	4906
7057	11767	4905
7058	11768	4903
7059	11770	4901
7060	11772	4899
7061	11773	4898
7062	11775	4896
7063	11776	4894
7064	11778	4893
7065	11780	4891
7066	11781	4889
7067	11783	4888
7068	11785	4886
7069	11786	4884
7070	11788	4883
7071	11791	4881
7072	11792	4880
7073	11794	4878
7074	11796	4876
7075	11797	4875
7076	11799	4873
7077	11800	4871
7078	11802	4870
7079	11804	4868
7080	11806	4867
7081	11808	4865
7082	11809	4863
7083	11811	4861
7084	11813	4860
7085	11814	4858
7086	11816	4856
7087	11817	4855
7088	11821	4854
7089	11823	4852
7090	11824	4851
7091	11826	4849
7092	11828	4847
7093	11829	4845
7094	11831	4844
7095	11832	4842
7096	11834	4840
7097	11836	4839
7098	11837	4837
7099	11839	4835
7100	11840	4834
7101	11842	4832
7102	11844	4830
7103	11846	4829
7104	11848	4827
7105	11850	4826
7106	11851	4824
7107	11853	4822
7108	11855	4821
7109	11856	4819
7110	11858	4817
7111	11860	4816
7112	11861	4814
7113	11863	4812
7114	11864	4810
7115	11866	4809
7116	11868	4807
7117	11869	4805
7118	11871	4804
7119	11873	4802
7120	11874	4801
7121	11876	4799
7122	11878	4797
7123	11879	4795
7124	11881	4794
7125	11882	4792
7126	11884	4790
7127	11887	4789
7128	11888	4787
7129	11890	4786
7130	11892	4784
7131	11893	4782
7132	11895	4781
7133	11896	4779
7134	11898	4777
7135	11900	4776
7136	11903	4774
7137	11904	4773
7138	11906	4771
7139	11907	4769
7140	11909	4768
7141	11911	4766
7142	11912	4764
7143	11914	4763
7144	11916	4761
7145	11918	4759
7146	11919	4758
7147	11921	4756
7148	11922	4754
7149	11924	4753
7150	11926	4751
7151	11927	4749
7152	11929	4748
7153	11931	4746
7154	11933	4744
7155	11934	4743
7156	11936	4741
7157	11937	4739
7158	11939	4738
7159	11940	4736
7160	11942	4734
7161	11944	4732
7162	11945	4731
7163	11947	4729
7164	11949	4728
7165	11950	4726
7166	11952	4724
7167	11954	4722
7168	11955	4721
7169	11957	4719
7170	11958	4717
7171	11960	4716
7172	11961	4714
7173	11964	4712
7174	11965	4711
7175	11967	4709
7176	11968	4707
7177	11970	4706
7178	11971	4704
7179	11973	4702
7180	11974	4700
7181	11976	4699
7182	11978	4697
7183	11980	4696
7184	11982	4694
7185	11983	4692
7186	11985	4691
7187	11986	4689
7188	11988	4687
7189	11989	4685
7190	11991	4684
7191	11992	4682
7192	11994	4680
7193	11996	4679
7194	11998	4677
7195	11999	4675
7196	12001	4674
7197	12002	4672
7198	12004	4670
7199	12005	4668
7200	12006	4667
7201	12008	4665
7202	12009	4663
7203	12011	4661
7204	12013	4660
7205	12014	4658
7206	12016	4656
7207	12017	4655
7208	12019	4653
7209	12020	4651
7210	12022	4649
7211	12023	4648
7212	12025	4646
7213	12027	4644
7214	12028	4643
7215	12030	4641
7216	12031	4639
7217	12033	4638
7218	12035	4636
7219	12036	4634
7220	12038	4632
7221	12039	4631
7222	12041	4629
7223	12043	4628
7224	12045	4626
7225	12047	4624
7226	12048	4623
7227	12050	4621
7228	12052	4619
7229	12054	4618
7230	12055	4616
7231	12057	4614
7232	12059	4613
7233	12060	4611
7234	12062	4609
7235	12063	4608
7236	12065	4606
7237	12066	4604
7238	12068	4603
7239	12070	4601
7240	12071	4599
7241	12073	4597
7242	12075	4596
7243	12077	4594
7244	12078	4593
7245	12080	4591
7246	12081	4589
7247	12083	4587
7248	12085	4586
7249	12086	4584
7250	12088	4582
7251	12089	4581
7252	12091	4579
7253	12093	4577
7254	12094	4576
7255	12096	4574
7256	12097	4572
7257	12099	4571
7258	12101	4569
7259	12102	4567
7260	12104	4565
7261	12105	4564
7262	12107	4562
7263	12108	4560
7264	12110	4559
7265	12111	4557
7266	12113	4555
7267	12115	4553
7268	12116	4552
7269	12118	4550
7270	12119	4548
7271	12121	4547
7272	12123	4545
7273	12124	4543
7274	12126	4542
7275	12127	4540
7276	12129	4538
7277	12131	4537
7278	12132	4535
7279	12134	4533
7280	12136	4532
7281	12137	4530
7282	12139	4528
7283	12140	4526
7284	12142	4525
7285	12143	4523
7286	12145	4521
7287	12146	4519
7288	12148	4518
7289	12149	4516
7290	12151	4514
7291	12152	4513
7292	12154	4511
7293	12155	4509
7294	12157	4508
7295	12159	4506
7296	12161	4504
7297	12162	4503
7298	12164	4501
7299	12165	4499
7300	12167	4497
7301	12168	4496
7302	12170	4494
7303	12171	4492
7304	12173	4491
7305	12174	4489
7306	12176	4487
7307	12178	4485
7308	12179	4484
7309	12181	4482
7310	12182	4480
7311	12184	4479
7312	12185	4477
7313	12187	4475
7314	12188	4473
7315	12190	4472
7316	12191	4470
7317	12193	4468
7318	12194	4467
7319	12196	4465
7320	12198	4463
7321	12199	4461
7322	12201	4460
7323	12202	4458
7324	12204	4456
7325	12205	4455
7326	12207	4453
7327	12209	4451
7328	12210	4450
7329	12212	4448
7330	12213	4446
7331	12215	4444
7332	12216	4443
7333	12218	4441
7334	12219	4439
7335	12221	4438
7336	12222	4436
7337	12224	4434
7338	12225	4432
7339	12227	4431
7340	12229	4429
7341	12230	4427
7342	12232	4426
7343	12233	4424
7344	12235	4422
7345	12236	4421
7346	12238	4419
7347	12239	4417
7348	12241	4415
7349	12242	4414
7350	12244	4412
7351	12246	4410
7352	12247	4408
7353	12249	4407
7354	12250	4405
7355	12252	4403
7356	12253	4402
7357	12255	4400
7358	12257	4398
7359	12258	4397
7360	12260	4395
7361	12262	4393
7362	12263	4392
7363	12265	4390
7364	12266	4388
7365	12268	4387
7366	12270	4385
7367	12271	4383
7368	12273	4381
7369	12274	4380
7370	12276	4378
7371	12278	4377
7372	12279	4375
7373	12281	4373
7374	12283	4372
7375	12284	4370
7376	12286	4368
7377	12288	4366
7378	12289	4365
7379	12291	4363
7380	12292	4361
7381	12294	4360
7382	12295	4358
7383	12297	4356
7384	12300	4355
7385	12301	4353
7386	12303	4352
7387	12305	4350
7388	12306	4348
7389	12308	4347
7390	12309	4345
7391	12311	4343
7392	12312	4341
7393	12314	4340
7394	12316	4338
7395	12317	4336
7396	12319	4335
7397	12320	4333
7398	12322	4331
7399	12323	4330
7400	12325	4328
7401	12326	4326
7402	12328	4324
7403	12329	4323
7404	12331	4321
7405	12333	4319
7406	12335	4318
7407	12336	4316
7408	12338	4314
7409	12340	4313
7410	12342	4311
7411	12344	4310
7412	12345	4308
7413	12348	4306
7414	12349	4305
7415	12351	4303
7416	12353	4301
7417	12354	4300
7418	12356	4298
7419	12357	4296
7420	12359	4295
7421	12360	4293
7422	12362	4291
7423	12364	4290
7424	12365	4288
7425	12367	4286
7426	12368	4285
7427	12370	4283
7428	12372	4281
7429	12373	4279
7430	12375	4278
7431	12377	4276
7432	12378	4275
7433	12380	4273
7434	12382	4271
7435	12383	4270
7436	12385	4268
7437	12386	4266
7438	12388	4264
7439	12389	4263
7440	12391	4261
7441	12393	4259
7442	12394	4258
7443	12396	4256
7444	12398	4254
7445	12399	4253
7446	12401	4251
7447	12402	4249
7448	12404	4248
7449	12406	4246
7450	12407	4244
7451	12409	4243
7452	12411	4241
7453	12413	4239
7454	12414	4238
7455	12416	4236
7456	12417	4234
7457	12419	4232
7458	12420	4231
7459	12422	4229
7460	12424	4228
7461	12425	4226
7462	12428	4224
7463	12429	4223
7464	12431	4221
7465	12433	4219
7466	12435	4218
7467	12436	4216
7468	12437	4214
7469	12439	4213
7470	12441	4211
7471	12443	4209
7472	12444	4208
7473	12446	4206
7474	12447	4204
7475	12449	4203
7476	12450	4201
7477	12452	4199
7478	12454	4197
7479	12455	4196
7480	12457	4194
7481	12459	4193
7482	12461	4191
7483	12462	4189
7484	12464	4188
7485	12465	4186
7486	12467	4184
7487	12469	4183
7488	12470	4181
7489	12472	4179
7490	12473	4177
7491	12475	4176
7492	12477	4174
7493	12478	4172
7494	12480	4171
7495	12482	4169
7496	12483	4167
7497	12485	4166
7498	12486	4164
7499	12488	4162
7500	12489	4161
7501	12491	4159
7502	12493	4157
7503	12494	4155
7504	12496	4154
7505	12497	4152
7506	12499	4150
7507	12500	4149
7508	12502	4147
7509	12504	4145
7510	12506	4144
7511	12508	4142
7512	12509	4141
7513	12511	4139
7514	12512	4137
7515	12513	4135
7516	12515	4134
7517	12517	4132
7518	12518	4130
7519	12520	4129
7520	12521	4127
7521	12524	4125
7522	12525	4124
7523	12527	4122
7524	12528	4120
7525	12530	4119
7526	12532	4117
7527	12533	4115
7528	12535	4114
7529	12536	4112
7530	12538	4110
7531	12540	4109
7532	12541	4107
7533	12543	4105
7534	12544	4103
7535	12546	4102
7536	12547	4100
7537	12549	4098
7538	12551	4097
7539	12552	4095
7540	12554	4093
7541	12555	4092
7542	12557	4090
7543	12559	4088
7544	12560	4087
7545	12562	4085
7546	12564	4083
7547	12565	4081
7548	12567	4080
7549	12568	4078
7550	12570	4076
7551	12571	4075
7552	12573	4073
7553	12575	4071
7554	12576	4070
7555	12578	4068
7556	12580	4066
7557	12581	4065
7558	12583	4063
7559	12585	4061
7560	12586	4060
7561	12588	4058
7562	12590	4056
7563	12591	4055
7564	12593	4053
7565	12594	4051
7566	12596	4050
7567	12597	4048
7568	12599	4046
7569	12601	4045
7570	12603	4043
7571	12605	4041
7572	12607	4040
7573	12609	4038
7574	12611	4037
7575	12612	4035
7576	12614	4033
7577	12616	4032
7578	12618	4030
7579	12620	4029
7580	12621	4027
7581	12623	4025
7582	12625	4024
7583	12626	4022
7584	12628	4020
7585	12630	4019
7586	12631	4017
7587	12633	4015
7588	12635	4014
7589	12637	4012
7590	12638	4010
7591	12640	4009
7592	12641	4007
7593	12643	4005
7594	12644	4004
7595	12646	4002
7596	12648	4000
7597	12649	3999
7598	12651	3997
7599	12653	3995
7600	12654	3994
7601	12656	3992
7602	12657	3990
7603	12659	3988
7604	12661	3987
7605	12662	3985
7606	12664	3983
7607	12666	3982
7608	12668	3980
7609	12669	3979
7610	12671	3977
7611	12672	3975
7612	12674	3973
7613	12676	3972
7614	12677	3970
7615	12679	3968
7616	12680	3967
7617	12682	3965
7618	12684	3963
7619	12685	3962
7620	12687	3960
7621	12688	3958
7622	12690	3957
7623	12692	3955
7624	12693	3953
7625	12695	3952
7626	12696	3950
7627	12698	3948
7628	12699	3946
7629	12701	3945
7630	12703	3943
7631	12704	3941
7632	12706	3940
7633	12708	3938
7634	12709	3937
7635	12711	3935
7636	12713	3933
7637	12714	3931
7638	12716	3930
7639	12717	3928
7640	12719	3926
7641	12721	3925
7642	12722	3923
7643	12724	3921
7644	12726	3920
7645	12727	3918
7646	12728	3916
7647	12730	3914
7648	12731	3913
7649	12733	3911
7650	12735	3910
7651	12737	3908
7652	12738	3906
7653	12740	3905
7654	12741	3903
7655	12743	3901
7656	12745	3899
7657	12746	3898
7658	12748	3896
7659	12750	3894
7660	12751	3893
7661	12753	3891
7662	12754	3889
7663	12756	3888
7664	12757	3886
7665	12759	3884
7666	12761	3883
7667	12762	3881
7668	12764	3879
7669	12765	3878
7670	12767	3876
7671	12769	3874
7672	12770	3872
7673	12772	3871
7674	12773	3869
7675	12775	3867
7676	12776	3866
7677	12778	3864
7678	12780	3862
7679	12781	3861
7680	12783	3859
7681	12784	3857
7682	12786	3856
7683	12788	3854
7684	12790	3852
7685	12791	3851
7686	12793	3849
7687	12794	3847
7688	12796	3846
7689	12798	3844
7690	12799	3842
7691	12801	3841
7692	12803	3839
7693	12804	3837
7694	12806	3836
7695	12807	3834
7696	12809	3832
7697	12810	3830
7698	12812	3829
7699	12814	3827
7700	12815	3825
7701	12817	3824
7702	12818	3822
7703	12820	3820
7704	12822	3819
7705	12823	3817
7706	12825	3815
7707	12826	3814
7708	12828	3812
7709	12830	3810
7710	12831	3809
7711	12833	3807
7712	12834	3805
7713	12836	3804
7714	12838	3802
7715	12839	3800
7716	12841	3798
7717	12842	3797
7718	12844	3795
7719	12846	3793
7720	12847	3792
7721	12849	3790
7722	12850	3788
7723	12852	3787
7724	12854	3785
7725	12855	3783
7726	12857	3782
7727	12859	3780
7728	12860	3778
7729	12862	3777
7730	12864	3775
7731	12865	3773
7732	12867	3772
7733	12868	3770
7734	12870	3768
7735	12872	3767
7736	12873	3765
7737	12875	3763
7738	12876	3762
7739	12878	3760
7740	12879	3758
7741	12881	3756
7742	12883	3755
7743	12884	3753
7744	12886	3751
7745	12887	3750
7746	12889	3748
7747	12891	3746
7748	12892	3745
7749	12894	3743
7750	12895	3741
7751	12897	3740
7752	12899	3738
7753	12900	3736
7754	12902	3735
7755	12903	3733
7756	12905	3731
7757	12906	3729
7758	12908	3728
7759	12909	3726
7760	12911	3724
7761	12913	3723
7762	12914	3721
7763	12916	3719
7764	12918	3718
7765	12919	3716
7766	12921	3714
7767	12922	3713
7768	12924	3711
7769	12926	3709
7770	12927	3708
7771	12929	3706
7772	12931	3704
7773	12932	3703
7774	12934	3701
7775	12936	3699
7776	12937	3698
7777	12939	3696
7778	12940	3694
7779	12942	3693
7780	12943	3691
7781	12945	3689
7782	12947	3688
7783	12948	3686
7784	12950	3684
7785	12952	3683
7786	12953	3681
7787	12955	3679
7788	12957	3678
7789	12958	3676
7790	12960	3674
7791	12961	3672
7792	12963	3671
7793	12964	3669
7794	12966	3667
7795	12968	3666
7796	12969	3664
7797	12971	3662
7798	12973	3661
7799	12974	3659
7800	12976	3657
7801	12978	3656
7802	12979	3654
7803	12980	3652
7804	12982	3651
7805	12983	3649
7806	12985	3647
7807	12987	3645
7808	12988	3644
7809	12990	3642
7810	12991	3640
7811	12993	3639
7812	12995	3637
7813	12996	3635
7814	12998	3634
7815	13000	3632
7816	13001	3630
7817	13003	3629
7818	13004	3627
7819	13006	3625
7820	13008	3624
7821	13009	3622
7822	13011	3620
7823	13012	3619
7824	13014	3617
7825	13016	3615
7826	13017	3614
7827	13019	3612
7828	13020	3610
7829	13022	3609
7830	13024	3607
7831	13026	3605
7832	13028	3604
7833	13030	3602
7834	13032	3601
7835	13034	3599
7836	13036	3598
7837	13039	3596
7838	13040	3594
7839	13042	3593
7840	13044	3591
7841	13046	3590
7842	13047	3588
7843	13049	3586
7844	13051	3585
7845	13053	3583
7846	13055	3582
7847	13057	3580
7848	13058	3578
7849	13061	3577
7850	13062	3575
7851	13065	3574
7852	13067	3572
7853	13069	3570
7854	13070	3569
7855	13072	3567
7856	13073	3565
7857	13075	3564
7858	13077	3562
7859	13079	3560
7860	13080	3559
7861	13082	3557
7862	13083	3555
7863	13085	3554
7864	13086	3552
7865	13088	3550
7866	13090	3549
7867	13091	3547
7868	13093	3545
7869	13094	3544
7870	13096	3542
7871	13098	3540
7872	13099	3539
7873	13101	3537
7874	13102	3535
7875	13104	3533
7876	13105	3532
7877	13107	3530
7878	13109	3528
7879	13111	3527
7880	13112	3525
7881	13114	3523
7882	13116	3522
7883	13117	3520
7884	13119	3519
7885	13121	3517
7886	13122	3515
7887	13124	3514
7888	13126	3512
7889	13127	3510
7890	13128	3508
7891	13130	3507
7892	13131	3505
7893	13133	3503
7894	13134	3502
7895	13136	3500
7896	13137	3498
7897	13139	3497
7898	13141	3495
7899	13143	3493
7900	13144	3492
7901	13146	3490
7902	13147	3488
7903	13149	3487
7904	13151	3485
7905	13152	3483
7906	13154	3481
7907	13155	3480
7908	13157	3478
7909	13159	3476
7910	13161	3475
7911	13162	3473
7912	13164	3471
7913	13165	3470
7914	13167	3468
7915	13168	3466
7916	13170	3465
7917	13172	3463
7918	13173	3461
7919	13175	3460
7920	13176	3458
7921	13178	3456
7922	13180	3455
7923	13181	3453
7924	13183	3451
7925	13184	3450
7926	13186	3448
7927	13187	3446
7928	13189	3444
7929	13190	3443
7930	13192	3441
7931	13194	3439
7932	13195	3438
7933	13197	3436
7934	13198	3434
7935	13200	3433
7936	13202	3431
7937	13203	3429
